id,object,result_position,task_id,cid,internal_review_id,is_user_local_guide,lang,original_text,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language
"11334753","result","1","49441803","7161610908096681778","ChdDSUhNMG9nS0VJQ0FnSUNMeVBEd3dBRRAB","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","a month ago","2024-06-14 11:19:43.274571+00","https://lh5.googleusercontent.com/p/AF1QipM5uDVz5OHRl690Eq03o10At4DtDXLKtslcApbL, https://lh5.googleusercontent.com/p/AF1QipNkYZvirtUFkUkcPkaOm0txjqQIjqBieo-4kbyv, https://lh5.googleusercontent.com/p/AF1QipN1yqRoJ4lzM9ab7noBvaOTUgzAwFcYfjeGorzd","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMeVBEd3dBRRAB!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICLyPDwwAE%7CCgwIz86wswYQ-L32ggE%7C?hl=en","","3","From the outside looking in, the cafe looks rather…intimate. Definitely one of the grandest looking ones in Saigon. I immediately went in to try out their famous Vietnamese coffee because every supermarket here is selling their famed coffee beans. First up, the salted coffee. Not the best tasting one but it would suffice. Second, the banana honey crepe. Not fantastic but it was unique in a sense. Would I come back here again? Not sure. But if I’m in a group, this would be the perfect setting for a get together for Vietnamese coffee for first timers.","0","1550","Johann Loke","https://www.google.com/maps/contrib/106795515849159566778?hl=en","106795515849159566778","139","https://lh3.googleusercontent.com/a/ACg8ocIn0vvUH5nc-9fRKhEIKmTE1zst8GIzNQzjzU3Qc-cGFDFBYw",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:07.112111+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334755","result","2","49441803","7161610908096681778","ChdDSUhNMG9nS0VJQ0FnSUNMcWFDWndnRRAB","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","a month ago","2024-06-20 20:39:52.94113+00","https://lh5.googleusercontent.com/p/AF1QipM6vBA6H3UzH8le0Hd8LlwFpzpXlfpfxZWF0un4","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMcWFDWndnRRAB!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICLqaCZwgE%7CCgwImKfSswYQkILiwAM%7C?hl=en","","4","Came here one morning to get a coconut coffee to go and was surprised with the flavour of the coffee. The coconut coffee tastes more like a coconut dessert than necessarily a coffee, yet not in a bad way. There could have been a little more coffee in the drink since it was primarily iced coconut. (Sweetness of the coffee can be altered to liking) Service is kind, speaks good enough English to have a small conversation and they have a good system in place in regards to the orders. I got my coffee to go and it came with everything you would need or want it to come. The coconut shavings were nice, yet something that for me it could have gone without. The cafe had a water/tea station where you could also get your selve serve items too. Overall a good experience and would try this cafe and their coffee again.","0","1550","Sharon Stone","https://www.google.com/maps/contrib/105991329076805258323?hl=en","105991329076805258323","561","https://lh3.googleusercontent.com/a-/ALV-UjV_N8pJmNjwF1jGPiNwakB1OIhfIor0_H3q3rnJw2nSBXwgN_49Ew",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:07.793776+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334756","result","3","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSUNyNy0tR2RBEAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","2 weeks ago","2024-07-12 10:29:05.855224+00","https://lh5.googleusercontent.com/p/AF1QipNvkrLRBjKqt0ryAa3yXGyzjVePL2dZMALaSqrM, https://lh5.googleusercontent.com/p/AF1QipPjERmetehfSTpwyYkwolwoS77Si68v4wHkRiiC, https://lh5.googleusercontent.com/p/AF1QipO6ZDFKD912VGE7OXAlSVuXNnX2Dc4rzhxoKcU8, https://lh5.googleusercontent.com/p/AF1QipMgdxIrBLNcRQnLsju-3clpGiNlhaZBUsR34yZV","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyNy0tR2RBEAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICr7--GdA%7CCgwI8YrEtAYQwN3mlwM%7C?hl=en","","5","A cozy cafe consistent with the look and feel of other outlets. The fruit flavoured drinks can be on the sweeter side however.","0","1550","Jonathan Chew","https://www.google.com/maps/contrib/106144108752002112533?hl=en","106144108752002112533","217","https://lh3.googleusercontent.com/a/ACg8ocI7wUluuGb2IclvkRfYf1BEhaumY5jVEBGZrDOeMrVB-8_6IwM",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:08.475943+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334758","result","4","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSURqemFQVUZREAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","2 months ago","2024-05-06 06:43:52.623606+00","https://lh5.googleusercontent.com/p/AF1QipP0b-Pt8ipMQ_Q_OokrilJwj1b_5fhRvXj58lfD, https://lh5.googleusercontent.com/p/AF1QipNvvHRMYL4tsg8tmwhmipMy1raAXv2zvDzAE1aj, https://lh5.googleusercontent.com/p/AF1QipM7q1U0jraKINS4XBJIbSmwgoBmI_w9NQ0CsKpp, https://lh5.googleusercontent.com/p/AF1QipOcUam93mGnFMDG_hhmTwo8hg1zSRJh9Imo8D5t","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqemFQVUZREAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgIDjzaPUFQ%7CCgwIqPjhsQYQ8PGtqQI%7C?hl=en","","5","More upscale cafe. Higher price than other cafes but nice seating inside and professional staff. 5 service. Coffee was well made: did not try any food","0","1550","Alexander K","https://www.google.com/maps/contrib/118196535665844435208?hl=en","118196535665844435208","427","https://lh3.googleusercontent.com/a-/ALV-UjWY7zpDO-H6UfjNpVkKlgcStU7NiAJmk5pS6PwB8qQ8jsqddvZJ",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:09.114334+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334760","result","5","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSUNOLTlUOWZREAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","6 months ago","2024-01-18 09:38:15.714387+00","https://lh5.googleusercontent.com/p/AF1QipOgavPmHt97BICvZu6eKTnyCqhNZRLFiJg0I111, https://lh5.googleusercontent.com/p/AF1QipPzP63K0sYNfJ0i9aokecucj2kuHLcxo0ie-Hm8, https://lh5.googleusercontent.com/p/AF1QipOqn2j9OEx8n1CMGQMDZp32ClhUwT5qef7rvbFL, https://lh5.googleusercontent.com/p/AF1QipPqj8Wc78NQLXQ7sLyFhxPODLbwpTlBNrrDsAHv, https://lh5.googleusercontent.com/p/AF1QipNOrISxRCzgbZ3AlkD5o0tgabyYLtnDRTw3s6Ta, https://lh5.googleusercontent.com/p/AF1QipOCvxCBZSAo6W2w9ei_Jt3FHd7Ch3JYQWLAOGjv, https://lh5.googleusercontent.com/p/AF1QipOUY5cl8ni8jOGM8H1s1cU3eWeU1lhmAUlWLC15, https://lh5.googleusercontent.com/p/AF1QipPSOlycwo86U7MLwVxUjm0rrxRNgBzsXnT_nm3z, https://lh5.googleusercontent.com/p/AF1QipPBw5iTxRld3tsgezlf_s7I7FU0OS5qLhP7UB9s, https://lh5.googleusercontent.com/p/AF1QipOwqmI59TDxx4Uuyf46ehAWf-ibcRKhOanaRcM9, https://lh5.googleusercontent.com/p/AF1QipMQFA9mPZ--7a1f3L7bOAqAgwKTBtviAf2RmCgH, https://lh5.googleusercontent.com/p/AF1QipNnIYavK63M9j6QKS1K4Y_77u8flmsum7cwUJWt, https://lh5.googleusercontent.com/p/AF1QipMPl1JuYr6R8sOt3ybiG0APdyOCOkwWk_15hyw7, https://lh5.googleusercontent.com/p/AF1QipPd8UGu5OdYLJML3BCRab1h7i5XHfsJvt3sg_3_, https://lh5.googleusercontent.com/p/AF1QipPVpc3Tg5Vy6Fn_ge-sAggaBX_b7i1efwMRaaIw, https://lh5.googleusercontent.com/p/AF1QipMjCdpJuJTFr4OT6R_Slb5wcD0R1tjdyJhxJT8c","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOLTlUOWZREAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICN-9T9fQ%7CCgwIh-OjrQYQuNzS1AI%7C?hl=en","","2","To start off with, the Vietnamese drip coffee here is good, nice, aromatic and strong. The food quality is not too bad too, I tried their banana crepes dessert (Banh Chuoi Mat Ong) which included chopped slices of ginger which I thought was unique. Honey on top was nice. Sadly, the service received from their many staff in store was poor. They had forgotten about my dessert order which I waited for a good 25 minutes after several reminders. The staff seem busy with their own matters as the shop wasn’t very busy. Atmosphere is nice, with nice music and plenty of seating space. Nice ambience to relax and enjoy.","0","1550","Warren Ong","https://www.google.com/maps/contrib/100105413429653445829?hl=en","100105413429653445829","253","https://lh3.googleusercontent.com/a-/ALV-UjV7ljg_n1rZLvR6FyiLQ2P3fsbLc_cFmNxgNp2-DeY1J4oFUGnQ",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:09.735853+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334762","result","6","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSUNaX2VtX1lnEAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","10 months ago","2023-09-16 14:55:24.335205+00","https://lh5.googleusercontent.com/p/AF1QipNDvN6iCclKSmjb2VUtWeEw7fyjIhYqUO2eaam6, https://lh5.googleusercontent.com/p/AF1QipMPACtGdEAZTwrLHSmHkEodfDhQyMbFdHAF0trX, https://lh5.googleusercontent.com/p/AF1QipP2aJFt-UcBOOL8N3rcTdUUAjqZY8lS8_EfTadx, https://lh5.googleusercontent.com/p/AF1QipMD8KzgE_97_OO-3V0JvRHjmJWizUZNrmrFdC4b, https://lh5.googleusercontent.com/p/AF1QipOyaDvvOxiZeZwYse6tZ7AiYFjaFI08XWw7ygMS, https://lh5.googleusercontent.com/p/AF1QipMDSXSlYLsJYMFrRcA5YX0VyoJfGI6i6egmMQzd, https://lh5.googleusercontent.com/p/AF1QipPE-tpWlQRt12Cwl8cMzWz1Z8TXao6oyKoNHdvK, https://lh5.googleusercontent.com/p/AF1QipPxeOn_T2OCZl0Wf3vSRrE-7Jn5ZpPqSpqD-GzW, https://lh5.googleusercontent.com/p/AF1QipO4f7G0A9PmOCa72AMIYcfoQvkmwm49cBq_4Pim","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaX2VtX1lnEAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICZ_em_Yg%7CCgsIl4SXqAYQkO6ifA%7C?hl=en","","4","Have a nice breakfast with a soft music ambience while looking at the hustle and bustle on the street. Tucked at the corner, I enjoyed my breakfast while viewing the busy life of Ho Chi Minh city. They serve a variety of food and drinks to choose from. Service is very helpful but I feel they need to improve because they spill some drinks when serving. The ambience is so relaxing. The price is a bit steep but I don't mind with good food, service and environment.","0","1550","Kevin Ng","https://www.google.com/maps/contrib/104386146564097474586?hl=en","104386146564097474586","203","https://lh3.googleusercontent.com/a/ACg8ocIfATKWGAPdZafFcDIHAiH7kS7GdJHF80B9WXDGF8MxVb8Uiw",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:10.364862+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334764","result","7","49441803","7161610908096681778","ChdDSUhNMG9nS0VJQ0FnSUNMM2Y2YnlBRRAB","f","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","a month ago","2024-06-22 11:09:23.27312+00","https://lh5.googleusercontent.com/p/AF1QipO5gWeJeobMBrB1ARd_hj3lVXWHSiVykGdVonlg","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMM2Y2YnlBRRAB!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICL3f6byAE%7CCgwI4-HaswYQgPadggE%7C?hl=en","","2","The worst egg coffee I had in Vietnam… I doubt if there was egg. I guess you should come here for the ambiance or to buy coffee beens… Not to Drink… Not Egg Coffee for Sure..","0","1550","Amit Kocharekar","https://www.google.com/maps/contrib/102165074790098731608?hl=en","102165074790098731608","19","https://lh3.googleusercontent.com/a-/ALV-UjUI5d5BxzQwEaHn2A7MSFZjKuKOVZC6h1ju8nVaMJRexxfeVZcBKw",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:10.977247+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334766","result","8","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSUQ1ek9yYVdBEAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","9 months ago","2023-10-20 11:38:49.02582+00","https://lh5.googleusercontent.com/p/AF1QipNaqbR_3CKb3-hT9eUHoOUJD5-NcQWydkeqT15B, https://lh5.googleusercontent.com/p/AF1QipOzPG8kHMAmAzfeeOiT7R2i7idHUK3pOLz-Vhuv, https://lh5.googleusercontent.com/p/AF1QipOnWZcrcn3lRqqOzFMPpq5OINn2CSnSln6x1uFP","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1ek9yYVdBEAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgID5zOraWA%7CCgsIyc3JqQYQ4PanDA%7C?hl=en","","3","Nice coffee but extremely expensive. The egg coffee was a unique taste but you can get it cheaper somewhere else. We ordered 2 food but the arrival was way off for both. 1 came first n the other one only arrived 15 mins later.","0","1550","Sharon Ong","https://www.google.com/maps/contrib/114481386161170668745?hl=en","114481386161170668745","70","https://lh3.googleusercontent.com/a/ACg8ocKLg3EjsGKtH79B8VoXk0fzQmB9eqGeNXl50_Kuasn3jUc89A",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:11.651079+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334768","result","9","49441803","7161610908096681778","ChdDSUhNMG9nS0VJQ0FnSUNkbU9IUDh3RRAB","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","5 months ago","2024-02-11 08:08:07.57568+00","https://lh5.googleusercontent.com/p/AF1QipN20lBnrLspsw3Eqe3xFIzoE_QBqChKS4A3cQGv, https://lh5.googleusercontent.com/p/AF1QipOI1osfyySH9Iy2Kabix-vHsPEF3ruPUmII1ZOh","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkbU9IUDh3RRAB!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgICdmOHP8wE%7CCgwI54CirgYQgNzAkgI%7C?hl=en","","4","Beautiful airy interior, air con, good menu choice, go for the pork, rice and fried egg - iced drinks are good here","0","1550","Luke Nguyen-Killeen","https://www.google.com/maps/contrib/110594018393803332925?hl=en","110594018393803332925","48","https://lh3.googleusercontent.com/a-/ALV-UjXKD_5zwl8IXVFmaIDWEy8tufjE2ZIPKkBmpv8SQORMrZwls6jebA",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:12.413755+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
"11334770","result","10","49441803","7161610908096681778","ChZDSUhNMG9nS0VJQ0FnSURCMktpb0JBEAE","t","en",,"Google","ChIJGy6KLiMpdTERMleqVC0nY2M","Trung Nguyen Café Legend","a year ago","2023-01-11 00:02:35.718563+00","https://lh5.googleusercontent.com/p/AF1QipMMsa74qdYNqw0_L4O9U7Zys_JzHIzCM6TFK67z, https://lh5.googleusercontent.com/p/AF1QipNEyVw8pJJoWftT_irU7PqrJYv_qSUhYqetXWVT, https://lh5.googleusercontent.com/p/AF1QipNScA2I0VrOEFGOou6jXhXjGEDJwaGcdhGGe0GE, https://lh5.googleusercontent.com/p/AF1QipOckMhw46A2FsOfuS45mmMgRqi4dPi54E61ADny, https://lh5.googleusercontent.com/p/AF1QipOEty7Rb1cvTuuGftBlTgp4vyhVRWxk6sJ2ETDX, https://lh5.googleusercontent.com/p/AF1QipNgJsETmDBXifFvRbZShCqLWvtU1ARZcZkThkbq","4.2","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCMktpb0JBEAE!2m1!1s0x0:0x6363272d54aa5732!3m1!1s2@1:CIHM0ogKEICAgIDB2KioBA%7CCgwIs_n3nQYQqJWm1AI%7C?hl=en","","4","A well-decorated cafe on a busy street corner with many cars and motorbikes cross-crossing each other. A nice place to see to the world go by. The staff is friendly and attentive.","3","1550","William Tan","https://www.google.com/maps/contrib/111495118559087477028?hl=en","111495118559087477028","504","https://lh3.googleusercontent.com/a/ACg8ocIlCyySApN2FWxrWeuAsURhUeJZCRwxy1YwqJzjMkMADgZPOg",,"0x0:0x6363272d54aa5732","2024-07-29 02:27:13.105241+00","https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x317529232e8a2e1b:0x6363272d54aa5732!8m2!3d10.7725949!4d106.6908563!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F1tdbhh8g!5m1!1e1?entry=ttu","most_relevant","English (United States)"
