id,object,result_position,task_id,cid,internal_review_id,is_user_local_guide,lang,original_text,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url,input_sort_by,input_language
11324278,result,1,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSURMNGRYd2ZnEAE,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a month ago,2024-06-28 10:36:04.092285+00,"https://lh5.googleusercontent.com/p/AF1QipPjz9xUJ0ejTIZguKhnmiL5YFXuAhCRHKssGrE, https://lh5.googleusercontent.com/p/AF1QipO6f80FcTRPI_NhpS_tPGYMF3EAVSSZmtr3GS8",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURMNGRYd2ZnEAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgIDL4dXwfg%7CCgsIlKT6swYQyNCALA%7C?hl=en,"Dear William Lyu, Thank you so much for your glowing review! We are thrilled to hear that you absolutely loved your experience at our Vietnamese cafe. We're delighted that you found the ambiance cozy and inviting, perfect for relaxing or catching up with friends. Our staff strives to provide a friendly and attentive service, and we're glad they made your visit enjoyable with warm smiles. It's wonderful to know that you enjoyed our amazing coffee with its rich, bold flavors that evoke the essence of Vietnam. We truly appreciate your recommendation and can't wait to welcome you back soon! ☕🤗",5,"Absolutely loved my experience at this Vietnamese cafe!!! The ambiance is cozy and inviting, making it a perfect spot to relax or catch up with friends. The staff is super friendly and attentive, always ready with a warm smile. The coffee is simply amazing, with rich, bold flavors that transport you straight to Vietnam. This place is a gem, can't wait to come back. Highly recommend it to anyone looking for a great coffee and a wonderful atmosphere!",0,2095,William Lyu,https://www.google.com/maps/contrib/109924620043684109056?hl=en,1.09925E+20,1,https://lh3.googleusercontent.com/a-/ALV-UjW_nbEJqICAJHGIIztiySiZzkI8wBuBSt1LWwEYf4L2xFxbsA,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:29.981228+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324279,result,2,49435612,1.54548E+18,ChdDSUhNMG9nS0VJQ0FnSUNMeU1pMTVnRRAB,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a month ago,2024-06-14 11:22:13.601176+00,"https://lh5.googleusercontent.com/p/AF1QipPqI9WuZGehELcURqnXu4hmsFZ8MGis4nsYEGiW, https://lh5.googleusercontent.com/p/AF1QipPldeyKo2NY_EGmYznVqNziSr9e0_5qES_3Fn6S, https://lh5.googleusercontent.com/p/AF1QipMbiuTB8Hzi6tg3QoEVFj_lBPcYiRqJbywWvUQe, https://lh5.googleusercontent.com/p/AF1QipPoEVA5vdd8K1lSdCgnU1jBK-Ozwq9Qsuf4UmjZ",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMeU1pMTVnRRAB!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICLyMi15gE%7CCgwI5c-wswYQwO_UngI%7C?hl=en,"Hi Johann Loke, Wow, what a fantastic review! We're absolutely floored that you consider Trung Nguyen Legend's World of Coffee to be the most beautiful Vietnamese coffee cafe in all of Saigon. That's some serious praise, and we're incredibly grateful you took the time to share your experience. We take a lot of pride in creating a truly immersive experience that reflects the rich history and diverse cultures of coffee. Hearing that the music and atmosphere transported you to the Ottoman Empire for a moment is exactly what we strive for – to let you explore the world's coffee traditions through all your senses. While we're always working to refine our offerings, we appreciate your honesty about the Ottoman coffee. Would you be open to letting us know what specifically fell short of your expectations? We'd love to hear your feedback and use it to further elevate the World of Coffee experience. In the meantime, we're thrilled you enjoyed the atmosphere and hope you'll consider giving another coffee from a different civilization a try next time. Perhaps a bold Zen Coffee, known for its harmonious blend of Robusta and Arabica beans, will pique your interest. Or, perhaps a smooth Roman Coffee, a delightful fusion of Italian espresso and Vietnamese condensed milk, will hit the spot. Thank you again for your fantastic review! We look forward to welcoming you back and transporting you to another coffee-fueled adventure 🤗☕💘",5,"Possibly the most beautiful Vietnamese coffee cafe in all of Saigon. Two floors of architectural heaven with Beethoven and napoleon selling you the narrative of drinking coffee to “power you up.” I ordered the Ottoman coffee because I’m a history buff and was a tad bit disappointed. Regardless, the atmosphere made up for it with its music and vibe. I felt transported to the Ottoman Empire for a second :)",0,2095,Johann Loke,https://www.google.com/maps/contrib/106795515849159566778?hl=en,1.06796E+20,139,https://lh3.googleusercontent.com/a/ACg8ocIn0vvUH5nc-9fRKhEIKmTE1zst8GIzNQzjzU3Qc-cGFDFBYw,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:30.420954+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324280,result,3,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSUR6eU5LT0J3EAE,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a month ago,2024-06-07 04:49:25.515388+00,"https://lh5.googleusercontent.com/p/AF1QipMH208puqbZFge3uXZYZi1BLiRs_6Cy-Ey9RHc4, https://lh5.googleusercontent.com/p/AF1QipM2bll8X5je0offqVhhoC6K22n8XVotVZbquMGf, https://lh5.googleusercontent.com/p/AF1QipPgVszMTPXI9uY4Piyzl31-Ufpph21WZebGyPNC",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR6eU5LT0J3EAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgIDzyNKOBw%7CCgwI1aKKswYQ4OTg9QE%7C?hl=en,"Dear Sophia Soriano, Your review made our day! Its mean a lot to us that you found our ambience perfect for catching up and chatting 💞. We believe in offering high-quality coffee at reasonable prices, so we're thrilled you enjoyed that too. Our staff are passionate about providing excellent service, and they'll will happy to hear you appreciated their attentiveness. Thanks for the high recommendation, we looking forward to seeing you again 🤗",5,"The place is great and ambiance is good for staying and having conversations. The coffee is awesome and not expensive, and the staff are very attentive. Highly recommend here!",2,2095,Sophia Soriano,https://www.google.com/maps/contrib/114139996265620033263?hl=en,1.1414E+20,49,https://lh3.googleusercontent.com/a/ACg8ocLkJwdDaJa1kA83GQq9szHYa57puu_5hmEMfmJw0_wk6yrcjg,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:30.921445+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324281,result,4,49435612,1.54548E+18,ChdDSUhNMG9nS0VJQ0FnSUNqZ2E2X21nRRAB,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,3 months ago,2024-04-22 10:45:10.222833+00,"https://lh5.googleusercontent.com/p/AF1QipPdowpIUkAR8CMwdVYSFlWdFJhe86jkj96Gkf1r, https://lh5.googleusercontent.com/p/AF1QipO9ftgh51piT_xSt_zfu26ZhphW7mSfuP4boVra, https://lh5.googleusercontent.com/p/AF1QipPkNm0iklgrqhqcYmLyDQFF5AiqgZmfnLZXegtX, https://lh5.googleusercontent.com/p/AF1QipOKd5dUIRP8E7WWHG1VOhO0QIJGmzLw5XTuY3ff",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqZ2E2X21nRRAB!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICjga6_mgE%7CCgsI8YCZsQYQ-I-2Vw%7C?hl=en,"Dear Derek Bunsko, We are incredibly grateful that you took the time out to share your feedback with Trung Nguyen Legend. Customer satisfaction is our top priority and we are thrilled that you enjoyed your experience – it means the world to our entire team! We look forward to serving you again soon ☕🌹",5,"A unique coffee experience. The drinks are delicious, ambiance is nice, and the staff are great. Highly recommend coming here for a Vietnamese egg coffee.",3,2095,Derek Bunsko,https://www.google.com/maps/contrib/110187968447815283806?hl=en,1.10188E+20,21,https://lh3.googleusercontent.com/a/ACg8ocLt43upxzjW4Zn--UqzQv_dBj68i7eFgUgvlrdufz4lMCmgfNs,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:31.382902+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324282,result,5,49435612,1.54548E+18,ChdDSUhNMG9nS0VJQ0FnSUNEdDhQVjVRRRAB,f,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,3 months ago,2024-04-03 04:15:22.587321+00,"https://lh5.googleusercontent.com/p/AF1QipPfOx6k8R80Yhlc82cfxJmpux7q6vOqkp62BWWL, https://lh5.googleusercontent.com/p/AF1QipOGwWKx5UVKTTXEkD6Km9ZV6-JaWBb0nVAc0aKM",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEdDhQVjVRRRAB!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICDt8PV5QE%7CCgwI2q-zsAYQqJ2HmAI%7C?hl=en,,5,Awesome coffee shop :) i ordered a regular iced milk coffee and it's only about 2$. The presentation looks very clean and pretty. They also have weasel coffee at more than triple the price of the regular coffee but its a delicacy here so would be interesting to try.,0,2095,Olivia Ng,https://www.google.com/maps/contrib/107468507710255203587?hl=en,1.07469E+20,3,https://lh3.googleusercontent.com/a/ACg8ocLYaRr7JSDmEPV1b25UicWEsR4QqgyicXmrSRn9VgqPAeBJGN8,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:31.903237+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324283,result,6,49435612,1.54548E+18,ChdDSUhNMG9nS0VJQ0FnSUNEMDdfcy1nRRAB,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,3 months ago,2024-04-01 09:51:38.827161+00,"https://lh5.googleusercontent.com/p/AF1QipPJp7VcxNNNa9mZBTX_mZORLelT8mL-6FRvQtgu, https://lh5.googleusercontent.com/p/AF1QipMts1ZpOjdKjJQINIMbUVuUFlIVwXTDSEPPmmmG, https://lh5.googleusercontent.com/p/AF1QipMXESaCo9yNyJCbg5DDukWf8vpiXCaDxiu7B3kU, https://lh5.googleusercontent.com/p/AF1QipOZQRt6HJxCfbO8NTzjgy-J2Sq7IveqJgV4Xk-W",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEMDdfcy1nRRAB!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICD07_s-gE%7CCgwI0IiqsAYQoNWXlgI%7C?hl=en,,5,"This place is amazing! It's one of the best in town. The building looks stunning, and inside, the room temperature is just perfect for sitting and working. I had a great experience there.",0,2095,Zoloo B,https://www.google.com/maps/contrib/107914835582495835028?hl=en,1.07915E+20,51,https://lh3.googleusercontent.com/a-/ALV-UjXj-coPjAfoUMgkSTP8WQCqyju8asXcwRCoB8pl92CRWlCCfIsf,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:32.398029+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324284,result,7,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSUNMeE5XRkxREAE,f,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a month ago,2024-06-15 08:02:34.096068+00,https://lh5.googleusercontent.com/p/AF1QipNtIGYBlpBTsEAOd8opPw0gtAdKqGxjYN8-8NXo,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMeE5XRkxREAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICLxNWFLQ%7CCgsImpW1swYQoMPnLQ%7C?hl=en,"Hi Tang, We're thrilled to hear you had such a wonderful experience at Trung Nguyen Legend! It sounds like you found the perfect escape from the hot and humid weather. We're especially happy to know you enjoyed our Iced Coconut Coffee and Fried Chicken Banh Mi – they're some of our most popular items for a reason! We use fresh ingredients and traditional recipes to create delicious and refreshing treats. Thank you for mentioning our service and atmosphere! We strive to create a welcoming and relaxing environment where our guests can feel comfortable and enjoy themselves. We're so glad we could help you cool down and enjoy a delicious meal. We hope to see you again soon! 🤗☕",5,Lovely place to cool down from the hot humid weather. Our iced coconut coffee and fried chicken banh mi were delicious. Service and atmosphere were great too.,0,2095,Tang,https://www.google.com/maps/contrib/112587648016313271495?hl=en,1.12588E+20,16,https://lh3.googleusercontent.com/a/ACg8ocJx473mcwl2FKumWhjrMHrwVxeBP2DQEb9ZRDA00FYAhGrIRw,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:32.885107+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324285,result,8,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSURyb2JYa0xREAE,t,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a week ago,2024-07-18 02:14:59.790037+00,https://lh5.googleusercontent.com/p/AF1QipP10XQAjPgTo9wpwIVmM_SX2rFvM-KGS2iSf3ID,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURyb2JYa0xREAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgIDrobXkLQ%7CCgwIo_XhtAYQiITc-AI%7C?hl=en,,5,For coffee lovers. It's not street traditional but upmarket delicious coffee. Huge variety and lovely to sit by the window and watch the street.,0,2095,Jessica H,https://www.google.com/maps/contrib/117998681589603537164?hl=en,1.17999E+20,2,https://lh3.googleusercontent.com/a/ACg8ocIU256a0a1pI3LjOomVRqFDVENAgg4VUryUsBHVNdlbf2MtLw,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:33.326122+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324286,result,9,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSURkNXJUT2ZBEAE,f,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,5 months ago,2024-02-23 08:00:53.911653+00,"https://lh5.googleusercontent.com/p/AF1QipMzvDtT9LlIUSkjb_rsyFetqdinkMRQi6_Qyeby, https://lh5.googleusercontent.com/p/AF1QipNvp4IMShhLfNU4L4eDcYR-BmNCwVwqdtk5oQI9, https://lh5.googleusercontent.com/p/AF1QipOVxr-X4PoRS_8WAgkqJMworeZMpbytldqeaJsz, https://lh5.googleusercontent.com/p/AF1QipPRH3HVMpXSCY5CmuencWTkyfte_1wVnXbjZvdB",4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkNXJUT2ZBEAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgIDd5rTOfA%7CCgwItaHhrgYQiPHasgM%7C?hl=en,,5,"Such an amazing place to drink coffee. People are so friendly, coffee is perfect. I loved here, definitely will visit here often.",0,2095,Fatih Kılıç,https://www.google.com/maps/contrib/104323900145868330786?hl=en,1.04324E+20,7,https://lh3.googleusercontent.com/a-/ALV-UjV4OGi508sHDCgceFi-STt-GQTMGvtE2bFW2jLLuNTw5H--WLb5,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:33.746173+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
11324287,result,10,49435612,1.54548E+18,ChZDSUhNMG9nS0VJQ0FnSUNMejRHemJREAE,f,en,,Google,ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,a month ago,2024-06-24 03:15:28.982308+00,https://lh5.googleusercontent.com/p/AF1QipMhON4acA_yPRPjlME_1AvEh-qtOLIEzjQWw0Nc,4.5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMejRHemJREAE!2m1!1s0x0:0x1572a5149a880b7d!3m1!1s2@1:CIHM0ogKEICAgICLz4GzbQ%7CCgwI0MnjswYQoKmz1AM%7C?hl=en,"Hi Lisa Tatterson, Thank you so much for your wonderful feedback! We're thrilled to hear that you enjoyed our café and the Café Sữa Đá Special - Vietnamese Iced Coffee. It's great to know that you had a fun experience and found it very tasty. Our complementary iced tea is indeed delightful, and we're glad you liked it. Our staff strives to be helpful and friendly, ensuring a relaxing experience for our guests. We truly appreciate your recommendation and look forward to welcoming you back for another enjoyable drink. 🤗☕",5,Beautiful calm spot to savour a coffee. I tried the cafe sun da special-viet iced coffee. Fun experience and very tasty. The complementary iced tea was also delicious. Staff helpful and friendly. Definitely recommend this place for a relaxing drink.,1,2095,Lisa Tatterson,https://www.google.com/maps/contrib/108074782364416733103?hl=en,1.08075E+20,3,https://lh3.googleusercontent.com/a/ACg8ocJRtVh31xy2Nyrf3hpVlMtoG3pUetWUyHKW-iarCX-yXCJwHQ,,0x0:0x1572a5149a880b7d,2024-07-28 15:29:34.51562+00,"https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7752772,106.5598028,12z/data=!4m12!1m2!2m1!1strung+nguyen+coffee!3m8!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752772!4d106.7039984!9m1!1b1!15sChN0cnVuZyBuZ3V5ZW4gY29mZmVlIgOIAQFaFSITdHJ1bmcgbmd1eWVuIGNvZmZlZZIBBGNhZmXgAQA!16s%2Fg%2F1tf054hd!5m1!1e1?entry=ttu",most_relevant,English (United States)
